,id_x,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,mentions,tweet_date,tweet_emoticons,tweet_urls,text_hi,hashtags,text_es,sentiment,max_sentiment,min_sentiment,negative,positive,total_replies_per_poi,Unnamed: 21,"('index',)","('Topic0',)","('Topic1',)","('Topic2',)","('Topic3',)","('Topic4',)","('Topic5',)","('Topic6',)","('Topic7',)","('Topic8',)","('Topic9',)","('Topic10',)","('Topic11',)","('Topic12',)","('Topic13',)","('Topic14',)","('dominant_topic',)",dominanttopic,Word 0,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,id_y,words
118,1466699546629533698,MoHFW_INDIA,2596143056.0,1.0,India,Health Minister Dr @mansukhmandviya is replying on #COVID19 situation in LS during Discussion under Rule 193. Please watch it live at:    https://t.co/22qxYOPz5f  https://t.co/RRYupSQzBS  https://t.co/NkRFvgaKoH  @PMOIndia @PIB_India @DDNewslive @airnewsalerts @MIB_India,en,Health Minister Dr is replying on situation in LS during Discussion under Rule . Please watch it live at:,"['mansukhmandviya', 'PMOIndia', 'PIB_India', 'DDNewslive', 'airnewsalerts', 'MIB_India']",2021-12-03T09:00:00Z,,"['https://t.co/22qxYOPz5f', 'https://t.co/RRYupSQzBS', 'https://t.co/NkRFvgaKoH']",,['COVID19'],,-0.0815,0.8368,-0.9998,"!why aren't youNot listening...Govt , CBSE , ICSEThis stubbornness is not gonna helpWake up",Please listen to us.,2,,Tweet118,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
119,1466803241719500802,HLGatell,1.154180084078502e+18,1.0,Mexico,El primer caso positivo de la variante ómicron en México es una persona de 51 años proveniente de Sudáfrica; tiene enfermedad leve y voluntariamente se internó en un hospital privado en la Ciudad de México para evitar contagiar. Su pronóstico de recuperación es favorable. 1/3,es,,,2021-12-03T16:00:00Z,,,,,El primer caso positivo de la variante micron en Mxico es una persona de aos proveniente de Sudfrica; tiene enfermedad leve y voluntariamente se intern en un hospital privado en la Ciudad de Mxico para evitar contagiar. Su pronstico de recuperacin es favorable. /3,-0.47810989010989,0.9977,-1.0,Pendejo mi brazo no se ha movido....y la segunda dosis no llega....sigue de gato de estambre de lombriz......,"Ests bien pendejo , me cae.",91,,Tweet119,0.91,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed,0,"ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed"
120,1466803243405561863,HLGatell,1.154180084078502e+18,1.0,Mexico,"Desde el 26 de noviembre establecimos un protocolo de vigilancia virológica que identifica tempranamente casos de #COVID19 en personas que llegan de cualquier país. Cerrar fronteras y bloquear personas o bienes, no son medidas útiles para contener las variantes. 2/3",es,,,2021-12-03T16:00:00Z,,,,['COVID19'],"Desde el de noviembre establecimos un protocolo de vigilancia virolgica que identifica tempranamente casos de en personas que llegan de cualquier pas. Cerrar fronteras y bloquear personas o bienes, no son medidas tiles para contener las variantes. /3",-0.455266666666667,0.9994,-0.9999,Ah va otra vez este P3nd3jo con sus idioteces! Intil!,"Cerrar aeropuertos es ganar tiempo, es estrategia!!",36,,Tweet120,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single,3,"personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single"
121,1466803243405561863,HLGatell,1.154180084078502e+18,1.0,Mexico,"Desde el 26 de noviembre establecimos un protocolo de vigilancia virológica que identifica tempranamente casos de #COVID19 en personas que llegan de cualquier país. Cerrar fronteras y bloquear personas o bienes, no son medidas útiles para contener las variantes. 2/3",es,,,2021-12-03T16:00:00Z,,,,['COVID19'],"Desde el de noviembre establecimos un protocolo de vigilancia virolgica que identifica tempranamente casos de en personas que llegan de cualquier pas. Cerrar fronteras y bloquear personas o bienes, no son medidas tiles para contener las variantes. /3",-0.455266666666667,0.9994,-0.9999,"Mentiroso charlatn! Cual protocolo? En cuntos catastrficos vamos a medir los muertos de esta ola, ?","Cerrar aeropuertos es ganar tiempo, es estrategia!!",36,,Tweet121,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single,3,"personas,que,las,dosis,vacunaci,para,better,stronger,covid19,single"
122,1467219681098543115,DrTedros,189868631.0,1.0,USA,"“Eritrean forces in northern Ethiopia (#Tigray) have blocked access to humanitarian assistance.  They have also committed serious and widespread human rights abuses, including rape and the killing of children..” #Tigray #Ethiopia https://t.co/BWEpBYIpq0",en,"Eritrean forces in northern Ethiopia () have blocked access to humanitarian assistance. They have also committed serious and widespread human rights abuses, including rape and the killing of children..",,2021-12-04T20:00:00Z,,['https://t.co/BWEpBYIpq0'],,"['Tigray', 'Tigray', 'Ethiopia']",,-0.425413502109705,0.9997,-1.0,"CEO of AND doesn't really care about anybody lives unless you belong to his tribe. Once a terrorist always a terrorist. When did become a political org? In reality, using influence brokered arm supply deals to TPLF.",this is definitely the character of TPLF,474,,Tweet122,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed,0,"ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed"
123,1467219681098543115,DrTedros,189868631.0,1.0,USA,"“Eritrean forces in northern Ethiopia (#Tigray) have blocked access to humanitarian assistance.  They have also committed serious and widespread human rights abuses, including rape and the killing of children..” #Tigray #Ethiopia https://t.co/BWEpBYIpq0",en,"Eritrean forces in northern Ethiopia () have blocked access to humanitarian assistance. They have also committed serious and widespread human rights abuses, including rape and the killing of children..",,2021-12-04T20:00:00Z,,['https://t.co/BWEpBYIpq0'],,"['Tigray', 'Tigray', 'Ethiopia']",,-0.425413502109705,0.9997,-1.0,He is abusing his position at the UN by spreading misinformation for the terrorist organization called the Tigrayan Peoples Liberation Front which he leads from the side. This is a disgrace for the world organization! The UN will have to endure the consequences at some point.,this is definitely the character of TPLF,474,,Tweet123,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed,0,"ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed"
124,1467219681098543115,DrTedros,189868631.0,1.0,USA,"“Eritrean forces in northern Ethiopia (#Tigray) have blocked access to humanitarian assistance.  They have also committed serious and widespread human rights abuses, including rape and the killing of children..” #Tigray #Ethiopia https://t.co/BWEpBYIpq0",en,"Eritrean forces in northern Ethiopia () have blocked access to humanitarian assistance. They have also committed serious and widespread human rights abuses, including rape and the killing of children..",,2021-12-04T20:00:00Z,,['https://t.co/BWEpBYIpq0'],,"['Tigray', 'Tigray', 'Ethiopia']",,-0.425413502109705,0.9997,-1.0,So pathetic! You couldve contributed positively despite your leadership role in TPLF but you cant change your behavior since its in you. The country will march forward with/without TPLF but your Tigray dream will never come true!,this is definitely the character of TPLF,474,,Tweet124,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed,0,"ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed"
125,1467543047298818055,DrTedros,189868631.0,1.0,USA,"Respect is owed to the science and technology expertise in African countries as well as their transparency and sharing, including data related to the Omicron variant of concern. This is helping to ensure a safer world for all people everywhere. #COVID19",en,"Respect is owed to the science and technology expertise in African countries as well as their transparency and sharing, including data related to the Omicron variant of concern. This is helping to ensure a safer world for all people everywhere.",,2021-12-05T17:00:00Z,['xp'],,,['COVID19'],,-0.6181125,0.9998,-0.9996,Shame on you,- you are the of .,16,,Tweet125,0.01,0.01,0.01,0.01,0.01,0.36,0.01,0.01,0.01,0.11,0.01,0.01,0.01,0.46,0.01,13,13,que,https,del,por,thank,muchas,grave,sexenio,sharing,helping,13,"que,https,del,por,thank,muchas,grave,sexenio,sharing,helping"
126,1467548958507474944,mansukhmandviya,432697203.0,1.0,India,"Reviewed RT-PCR testing facilities for passengers coming from at-risk countries at the IGI airport, New Delhi.  35 rapid RT-PCR testing machines are functional within the Terminal -3.  With this, passengers screening &amp; testing time can be reduced to even 30 minutes. https://t.co/1yd5CkI6gL",en,"Reviewed RT-PCR testing facilities for passengers coming from at-risk countries at the IGI airport, New Delhi.35 rapid RT-PCR testing machines are functional within the Terminal .With this, passengers screening &amp; testing time can be reduced to even minutes.",,2021-12-05T18:00:00Z,,,,,,0.437816666666667,0.9893,-1.0,It's better to stop international flights for some time,"Sir, Regards, Kindly think to facilitate this RTPCR at all ORIGIN Railway, Bus, Taxi stations, at CHECKPOSTS &amp; at TOLL of all OMICRON &amp; Delta districts. Excellent to facilitate RTPCR at entry TOLL of all STATES. For CITIZENS safety of BHARAT &amp; INDIA.",36,,Tweet126,0.01,0.01,0.01,0.01,0.01,0.93,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
127,1467576765757288449,lopezobrador_,82119937.0,1.0,Mexico,"Se amplía a 8 carriles la autopista México-Pachuca. Se están construyendo otras vialidades y la vía de Lechería al aeropuerto Felipe Ángeles para llegar en tren desde el centro de la ciudad, estación Buenavista, hasta el nuevo aeropuerto en 45 minutos. https://t.co/Rh0z4CMvvc",es,,,2021-12-05T19:00:00Z,,,,,"Se ampla a carriles la autopista Mxico-Pachuca. Se estn construyendo otras vialidades y la va de Lechera al aeropuerto Felipe ngeles para llegar en tren desde el centro de la ciudad, estacin Buenavista, hasta el nuevo aeropuerto en minutos.",-0.50424,0.9987,-1.0,Se nota que el vejete tiene alzheimer porque ya no tiene idea de quin lo acompaa. Un fracaso total este gobierno de simulacin,"Presidente, vamos resolviendo los problemas que tenemos, no pierda tiempo es paseos simulando algo que no existe, hasta sus acompaantes van incmodos por prestarse a esta farsa,Con todo respeto pngase a trabajar, URGE y cuente conmigo. Atte. Rodolfo Pablos",25,,Tweet127,0.43,0.01,0.01,0.01,0.01,0.01,0.32,0.01,0.01,0.01,0.15,0.01,0.01,0.01,0.01,0,0,ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed,0,"ethiopia,tigray,https,children,including,northern,abuses,widespread,human,committed"
128,1467856831288651790,mansukhmandviya,432697203.0,1.0,India,आज हमारी इंडस्ट्री दुनिया में मेडिसिन सप्लाई करती है। हम किसी देश में जाए तो वहाँ 'Made in India' लिखा हो तो हमें गौरव महसूस होता है।   आज भारत के नागरिक को दुनिया में सर ऊँचा रखने का गौरव प्रधानमंत्री @NarendraModi जी ने दिया है। https://t.co/FodakjuHwR,hi,,['narendramodi'],2021-12-06T14:00:00Z,,,'Made in India',,,0.0676318181818182,0.9956,-0.9999,"The country has paid a huge price by putting its faith in this Govt.. enjoy till .. after that ppl will kick u out. its unbelievable that even in midst of pandemic d HM is doing ""nothing"".dragging its feet on booster doses &amp; children vaccination &amp; only focusing on self-praise",Arrey medicine toh bana li lekin dene waale doctor hi nahi hain aspataalo mein. Ya toh counselling ka intezar kar rahe hain ya protest kar rahe hain saheb!,22,,Tweet128,0.02,0.02,0.02,0.02,0.27,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.51,14,14,https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses,14,"https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses"
129,1467895614503637001,JoeBiden,939091.0,1.0,USA,"I’m proud to say that the typical American family has more money in their pockets than they did last year, or the year before that, thanks to the American Rescue Plan.",en,"Im proud to say that the typical American family has more money in their pockets than they did last year, or the year before that, thanks to the American Rescue Plan.",,2021-12-06T17:00:00Z,,,,,,-0.5358125,0.7412,-0.9998,Wake up Biden. Stop sleeping on your Job Mr. President. Do the needful now. Sack your Attorney General right now. He is not competent. Americans demand to see Meadow and all the criminals in TRUMP administration in jail including Trump. This is our demand. Your AG must resign,"The American family had more money in their pockets during the Trump Administration. Get rid of your hate for Trump. God is watching you! It's time to wakeup, Joe.",8,,Tweet129,0.01,0.59,0.01,0.01,0.33,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,1,year,schools,received,million,children,america,let,vaccine,test,closed,1,"year,schools,received,million,children,america,let,vaccine,test,closed"
130,1467916832384421892,CDCgov,146569971.0,1.0,USA,I’m fully vaccinated against #COVID19 because I know it helps protect my family. Do the same for yours — get fully vaccinated. https://t.co/xbvNiaVJKV https://t.co/TL3qMKb096,en,Im fully vaccinated against because I know it helps protect my family. Do the same for yours get fully vaccinated.,,2021-12-06T18:00:00Z,,['https://t.co/xbvNiaVJKV'],,['COVID19'],,-0.530371428571429,0.9962,-1.0,Sick and tired of all this propaganda bull crap!,"It protects everyone. You, your loved ones, vulnerable members of the community, strangers that won't protect you.",21,,Tweet130,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.93,0.01,0.01,0.01,0.01,0.01,9,9,https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully,9,"https,vaccinated,covid19,people,covid,pregnant,flu,protect,know,fully"
131,1467947050004271116,CDCgov,146569971.0,1.0,USA,#Parents: Your children ages 5 years and older are eligible to get a #COVID19 vaccine.  Have your family #SleeveUp 💪 for their vaccine as soon as they can &amp; join hundreds of millions of others across the United States in helping stop the pandemic.  More: https://t.co/oV6NgGGUSb. https://t.co/X71RFFP1G5,en,: Your children ages years and older are eligible to get a vaccine.Have your family for their vaccine as soon as they can &amp; join hundreds of millions of others across the United States in helping stop the pandemic.More: .,,2021-12-06T20:00:00Z,['💪'],['https://t.co/oV6NgGGUSb'],,"['Parents', 'COVID19', 'SleeveUp']",,-0.1794625,0.9979,-0.9967,Kiddz only with Covaxin!!!,Muhammad Qasim is the perfect candidate for Imam Al-Mahdi. Muhammad Qasim has seen Prophet Muhammad SAW many times in his dreams. In Qasims dreams Prophet Muhammad SAW has shared important messages for the Muslim ummah.,8,,Tweet131,0.0,0.0,0.0,0.0,0.08,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,14,14,https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses,14,"https,vaccine,amp,booster,covid19,months,initial,ages,shot,doses"
132,1467986275596648457,CDCgov,146569971.0,1.0,USA,CDC is tracking the spread of the Omicron variant of the virus that causes #COVID19.   Here’s what you need to know about the #OmicronVariant: https://t.co/wbu65KILpe https://t.co/IHwhOYgIkq,en,CDC is tracking the spread of the Omicron variant of the virus that causes . Heres what you need to know about the :,,2021-12-06T23:00:00Z,,['https://t.co/wbu65KILpe'],,"['COVID19', 'OmicronVariant']",,-0.211992307692308,0.9969,-0.9998,We do not care,So basically you are admitting that you dont know anything about Omicron variant but you are the experts telling us what to do,13,,Tweet132,0.01,0.01,0.01,0.01,0.01,0.93,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5,5,https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states,5,"https,covid19,omicronvariant,omicron,cdc,amp,older,years,variant,states"
