id,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,hashtags,tweet_urls,tweet_date,tweet_emoticons,mentions,text_hi,text_es
1323358385450856448,XavierBecerra,565469671,True,USA,"These aren’t ordinary times — this moment in history requires action. 

Vote. 

Your ballot could make the difference.  https://t.co/F0QJqPAh7f",en,These arent ordinary times this moment in history requires action. Vote. Your ballot could make the difference.,,['https://t.co/F0QJqPAh7f'],2020-11-02T20:00:00Z,,,,
1323040066466316288,XavierBecerra,565469671,True,USA,"Just like with so much from @realDonaldTrump, his rhetoric on the economy just doesn't match the facts: 

""Trump's stock market performance falls short of Obama's"" via @axios
https://t.co/3TNdvIds5K",en,"Just like with so much from , his rhetoric on the economy just doesn't match the facts: ""Trump's stock market performance falls short of Obama's"" via ://",,['https://t.co/3TNdvIds5K'],2020-11-01T23:00:00Z,,"['realDonaldTrump', 'axios']",,
1322993315466289152,XavierBecerra,565469671,True,USA,"No matter who you support, your right to vote is sacred. 

We will continue to do everything in our power to ensure your vote counts. 

Please VOTE!",en,"No matter who you support, your right to vote is sacred. We will continue to do everything in our power to ensure your vote counts. Please VOTE!",,,2020-11-01T20:00:00Z,,,,
1322971512584892418,XavierBecerra,565469671,True,USA,Every vote counts.,en,Every vote counts.,,,2020-11-01T19:00:00Z,,,,
1322965412972171265,XavierBecerra,565469671,True,USA,"Great momentum. Latinos hold the power to ensure Donald Trump is a one-term President. 

But remember... polls don't vote. WE DO — and we need to show up on Election Day! https://t.co/VkTfoIpNPq",en,Great momentum. Latinos hold the power to ensure Donald Trump is a one-term President. But remember... polls don't vote. WE DO and we need to show up on Election Day!,,['https://t.co/VkTfoIpNPq'],2020-11-01T18:00:00Z,,,,
1322719092067897344,XavierBecerra,565469671,True,USA,"RT @JoeBiden: Un número récord de latinos son elegibles para votar en esta elección, así que ve a votar para lograr que tu voz se escuche.…",es,,,,2020-11-01T02:00:00Z,,['JoeBiden'],,": Un nmero rcord de latinos son elegibles para votar en esta eleccin, as que ve a votar para lograr que tu voz se escuche."
1322687190992744449,XavierBecerra,565469671,True,USA,"Over 10,000,000 ballots cast in California so far — and we're still 3 days away from Election Day. 

Let's keep this momentum going, VOTE!",en,"Over ballots cast in California so far and we're still days away from Election Day. Let's keep this momentum going, VOTE!",,,2020-11-01T00:00:00Z,,,,
1322654579901620225,XavierBecerra,565469671,True,USA,"In Wisconsin, a meat plant worker is knocking on doors

In Arizona, a farmworker is canvassing

In Florida, a retired healthcare worker is fighting disinformation

Latinos are leveraging our political power to support @JoeBiden... let's win this thing!
https://t.co/w4uumZJJ9x",en,"In Wisconsin, a meat plant worker is knocking on doorsIn Arizona, a farmworker is canvassingIn Florida, a retired healthcare worker is fighting disinformationLatinos are leveraging our political power to support ... let's win this thing!",,['https://t.co/w4uumZJJ9x'],2020-10-31T22:00:00Z,,['JoeBiden'],,
1322631679039598593,XavierBecerra,565469671,True,USA,"Another 4 years of Trump would be SCARY.

Vote! https://t.co/f6u2Mf8LLx",en,Another years of Trump would be SCARY.Vote!,,['https://t.co/f6u2Mf8LLx'],2020-10-31T20:00:00Z,,,,
1322629937199681537,XavierBecerra,565469671,True,USA,"RT @TomPerez: Doug Jones is gaining steam, and the people who know his opponent best know he is not fit for service. https://t.co/6Z83QVhw79",en,": Doug Jones is gaining steam, and the people who know his opponent best know he is not fit for service.",,['https://t.co/6Z83QVhw79'],2020-10-31T20:00:00Z,,['TomPerez'],,
1322582169714262016,XavierBecerra,565469671,True,USA,"We're in the home stretch. Don't let up. 

Vote.",en,We're in the home stretch. Don't let up. Vote.,,,2020-10-31T17:00:00Z,,,,
1322325503202635776,XavierBecerra,565469671,True,USA,"Less than 80 hours until Election Day.

If you're able to vote early, but haven't yet, this tweet is your sign. 

VOTE!",en,"Less than hours until Election Day.If you're able to vote early, but haven't yet, this tweet is your sign. VOTE!",,,2020-10-31T00:00:00Z,,,,
1322202101666082822,XavierBecerra,565469671,True,USA,RT @JuanSaaa: I’m a DACA recipient. My future lies in your #vote  https://t.co/E4lyI3QUhm,en,: Im a DACA recipient. My future lies in your,['vote'],['https://t.co/E4lyI3QUhm'],2020-10-30T16:00:00Z,,['JuanSaaa'],,
1322197891843190784,XavierBecerra,565469671,True,USA,"The contrast couldn't be more clear: As President, @JoeBiden would empower DREAMers, unveil legislation for a pathway to citizenship, protect our borders in a humane way, and end cruel practices like family separation that have left children stranded. https://t.co/mjvUIS60rp",en,"The contrast couldn't be more clear: As President, would empower DREAMers, unveil legislation for a pathway to citizenship, protect our borders in a humane way, and end cruel practices like family separation that have left children stranded.",,['https://t.co/mjvUIS60rp'],2020-10-30T15:00:00Z,,['JoeBiden'],,
1322195571713601536,XavierBecerra,565469671,True,USA,"RT @BrandonTensley: Earlier this week I spoke with @XavierBecerra about the battle for Latino voters: what it looks like, what lessons it o…",en,": Earlier this week I spoke with about the battle for Latino voters: what it looks like, what lessons it o",,,2020-10-30T15:00:00Z,,"['BrandonTensley', 'XavierBecerra']",,
1322195465157316608,XavierBecerra,565469671,True,USA,RT @JenMolina_v: We are going to win this election so that people like Stephen Miller don't get the chance to write more xenophobic policie…,en,: We are going to win this election so that people like Stephen Miller don't get the chance to write more xenophobic policie,,,2020-10-30T15:00:00Z,,['JenMolina_v'],,
1321989176737239040,XavierBecerra,565469671,True,USA,"RT @JoeBiden: This storm will pass, and a new day will come. https://t.co/PewrMRuRXx",en,": This storm will pass, and a new day will come.",,,2020-10-30T02:00:00Z,,['JoeBiden'],,
1321907155016970240,XavierBecerra,565469671,True,USA,"""My Catholic faith drilled into me a core truth — that every person on earth is equal in rights and dignity. As president, these are the principles that will shape all that I do, and my faith will continue to serve as my anchor..."" 

—@JoeBiden
https://t.co/yitKA6C4lv",en,"""My Catholic faith drilled into me a core truth that every person on earth is equal in rights and dignity. As president, these are the principles that will shape all that I do, and my faith will continue to serve as my anchor..."" ://",,['https://t.co/yitKA6C4lv'],2020-10-29T20:00:00Z,,['JoeBiden'],,
1321894068817899522,XavierBecerra,565469671,True,USA,"5 more days. 

79 million ballots already cast. 

We need to keep this momentum going. 

VOTE! https://t.co/wChLXVo56w",en,more days. million ballots already cast. We need to keep this momentum going. VOTE!,,,2020-10-29T19:00:00Z,,,,
1321876704357482501,XavierBecerra,565469671,True,USA,"It's 2020, not 1920. Equal pay for equal work! 

This #LatinaEqualPayDay, I stand with mothers, daughters, and millions of hardworking Latinas who deserve equal pay. 

The wage gap hurts working families — let's close it! https://t.co/XFl4WHEWfg",en,"It's , not . Equal pay for equal work! This , I stand with mothers, daughters, and millions of hardworking Latinas who deserve equal pay. The wage gap hurts working families let's close it!",['LatinaEqualPayDay'],,2020-10-29T18:00:00Z,,,,
1321862142904070144,XavierBecerra,565469671,True,USA,"RT @JoeBiden: Latinas are the heart of our communities — and on Latina Equal Pay Day, we call attention to the fact that they earn only 54…",en,": Latinas are the heart of our communities and on Latina Equal Pay Day, we call attention to the fact that they earn only",,,2020-10-29T17:00:00Z,,['JoeBiden'],,
1321517970296721413,XavierBecerra,565469671,True,USA,"Donald Trump isn't just failing to lead during this pandemic, he's in court trying to dismantle the entire Affordable Care Act — the backbone of our healthcare system. 

It's beyond cruel. The American people deserve better.",en,"Donald Trump isn't just failing to lead during this pandemic, he's in court trying to dismantle the entire Affordable Care Act the backbone of our healthcare system. It's beyond cruel. The American people deserve better.",,,2020-10-28T18:00:00Z,,,,
1321299279814807552,XavierBecerra,565469671,True,USA,"First the @Lakers! 

Now the @Dodgers! 

Who’s next?!",en,First the ! Now the ! Whos next?!,,,2020-10-28T04:00:00Z,,"['Lakers', 'Dodgers']",,
1321189345546567680,XavierBecerra,565469671,True,USA,I voted early. Did you? https://t.co/F0QJqPAh7f,en,I voted early. Did you?,,['https://t.co/F0QJqPAh7f'],2020-10-27T21:00:00Z,,,,
1320887531865452546,XavierBecerra,565469671,True,USA,"RT @AaronDFordNV: Led by @XavierBecerra, my fellow @DemocraticAGs and I will defend your coverage for preexisting conditions on November 10…",en,": Led by , my fellow and I will defend your coverage for preexisting conditions on November",,,2020-10-27T01:00:00Z,,"['AaronDFordNV', 'XavierBecerra', 'DemocraticAGs']",,
1320883621624836096,XavierBecerra,565469671,True,USA,"Our fight continues.

One week after Election Day, I'll be at the Supreme Court to stop Trump and his GOP allies from dismantling the Affordable Care Act. 

We intend to win.",en,"Our fight continues.One week after Election Day, I'll be at the Supreme Court to stop Trump and his GOP allies from dismantling the Affordable Care Act. We intend to win.",,,2020-10-27T00:00:00Z,,,,
1320838362425511937,XavierBecerra,565469671,True,USA,Senate Republicans don't play by their own rules — and voters will remember their hypocrisy.,en,Senate Republicans don't play by their own rules and voters will remember their hypocrisy.,,,2020-10-26T21:00:00Z,,,,
1320821753120247810,XavierBecerra,565469671,True,USA,"No matter who the 9th Supreme Court Justice is, I intend to win our lawsuit and stop Trump and his GOP allies from dismantling the Affordable Care Act during a global pandemic. #ProtectOurCare",en,"No matter who the th Supreme Court Justice is, I intend to win our lawsuit and stop Trump and his GOP allies from dismantling the Affordable Care Act during a global pandemic.",['ProtectOurCare'],,2020-10-26T20:00:00Z,,,,
1320807789833318401,XavierBecerra,565469671,True,USA,"Happy Birthday, @HillaryClinton! 

America — let's deliver a belated birthday gift on November 3rd. VOTE! https://t.co/c96iiCZbpq",en,"Happy Birthday, ! America let's deliver a belated birthday gift on November rd. VOTE!",,,2020-10-26T19:00:00Z,,['HillaryClinton'],,
1320791302481600515,XavierBecerra,565469671,True,USA,"Reminder: The next Supreme Court Justice could cast the deciding vote on the ACA lawsuit.

That decision will determine whether Americans live or die.",en,Reminder: The next Supreme Court Justice could cast the deciding vote on the ACA lawsuit.That decision will determine whether Americans live or die.,,,2020-10-26T18:00:00Z,,,,
1320776957823504384,XavierBecerra,565469671,True,USA,"After a decade of failure, today Republicans are rushing to confirm a new Supreme Court Justice because they think this is their moment to overturn the Affordable Care Act.

Voters will remember. #ProtectOurCare",en,"After a decade of failure, today Republicans are rushing to confirm a new Supreme Court Justice because they think this is their moment to overturn the Affordable Care Act.Voters will remember.",['ProtectOurCare'],,2020-10-26T17:00:00Z,,,,
1320401987016495106,XavierBecerra,565469671,True,USA,".@JoeBiden and @KamalaHarris prove that the door of opportunity still exists in America. 

Vote on November 3rd to keep it open. https://t.co/cb50yiv43H",en,. and prove that the door of opportunity still exists in America. Vote on November rd to keep it open.,,,2020-10-25T16:00:00Z,,"['JoeBiden', 'KamalaHarris']",,
1320158633448058881,XavierBecerra,565469671,True,USA,"Let's not look back and wish we did more. 

We can make history on November 3rd — if we keep this momentum going. 

Phone bank. Donate. VOTE!",en,Let's not look back and wish we did more. We can make history on November rd if we keep this momentum going. Phone bank. Donate. VOTE!,,,2020-10-25T00:00:00Z,,,,
1320142275658149889,XavierBecerra,565469671,True,USA,"We are in the final stretch. We can't get complacent! 

Vote. Tell your friends to vote. Phone bank. Donate.",en,We are in the final stretch. We can't get complacent! Vote. Tell your friends to vote. Phone bank. Donate.,,,2020-10-24T23:00:00Z,,,,
1320116354943389696,XavierBecerra,565469671,True,USA,"Democracy is a beautiful sight to see! 

California, keep voting. https://t.co/BecZoMoP5j",en,"Democracy is a beautiful sight to see! California, keep voting.",,['https://t.co/BecZoMoP5j'],2020-10-24T22:00:00Z,,,,
1320106066806411264,XavierBecerra,565469671,True,USA,.@FlaDems you got this — bring it home for us! https://t.co/9fpUmC9hCl,en,. you got this bring it home for us!,,['https://t.co/9fpUmC9hCl'],2020-10-24T21:00:00Z,,['FlaDems'],,
1319764033273118720,XavierBecerra,565469671,True,USA,"Latinos are mobilizing. We are organizing. We are using our political power like never before. 

We will make sure Donald Trump is a one-term President on November 3rd.",en,Latinos are mobilizing. We are organizing. We are using our political power like never before. We will make sure Donald Trump is a one-term President on November rd.,,,2020-10-23T22:00:00Z,,,,
